Age,AnnualIncome,SpendingScore,OnlineShoppingFrequency,CreditCardUsage,CustomerValueScore,CustomerID,Gender
45,70002,79.0,7,0.5,45.17657728785322,7839,Female
39,70000,87.0,10,10.73,64.47383121045493,7840,Female
51,70006,81.0,7,6.46,56.55362814576507,7841,Female
31,30010,42.0,1,10.46,10.614804226848456,7842,Male
22,30003,52.0,8,0.79,21.192790353197736,7843,Male
21,29994,54.0,8,5.62,24.27500817355111,7844,Female
43,70007,66.0,9,11.03,44.22550837330815,7845,Female
22,30001,60.0,2,2.29,27.408317012312992,7846,Male
47,70001,72.0,10,21.67,33.860980921368366,7847,Female
47,120003,27.0,1,6.23,11.17730468667498,7848,Male
25,29999,50.0,10,4.56,23.226484792155215,7849,Female
70,120008,42.0,8,9.73,29.199627861158074,7850,Female
52,120011,17.0,1,12.44,47.90567976419807,7851,Male
45,70006,74.0,10,13.2,36.03108293928436,7852,Female
34,29993,44.0,10,3.23,18.78708481855103,7853,Male
27,29991,47.0,4,4.28,25.96655502963563,7854,Female
28,30000,51.0,1,12.44,19.178790074839842,7855,Male
26,30006,52.0,5,8.21,21.16642520543936,7856,Male
30,29997,49.0,1,0.74,19.36535399964264,7857,Female
22,29988,53.0,6,8.31,21.424429498576586,7858,Male
24,30004,52.0,1,2.65,18.324165133868075,7859,Female
36,70003,82.0,10,0.08,41.12742963089106,7860,Male
57,119999,28.0,1,8.42,39.010587897611885,7861,Female
35,70000,58.0,1,5.21,37.17112969619104,7862,Female
48,69992,76.0,1,6.09,50.609068430718224,7863,Female
45,69989,77.0,8,21.4,52.40064364415933,7864,Female
23,30006,53.0,5,0.92,18.051189319417844,7865,Male
26,30006,45.0,4,10.42,16.618301421182274,7866,Female
31,30008,46.0,6,6.37,27.581737328995985,7867,Male
50,70001,69.0,1,11.24,63.42548303119128,7868,Male
31,69996,74.0,1,13.63,38.47215347712737,7869,Male
49,70009,66.0,10,15.3,64.08066078030782,7870,Male
68,119998,31.0,1,11.06,45.80096737514468,7871,Male
48,70001,61.0,10,1.97,53.473289910231244,7872,Female
52,69995,75.0,10,8.53,58.48896542034085,7873,Female
43,70003,76.0,1,7.22,60.17692951793177,7874,Female
22,30008,46.0,7,6.66,17.44611404047764,7875,Male
62,120005,38.0,2,1.81,41.43578187055146,7876,Male
80,119994,32.0,1,10.21,57.517773883390085,7877,Female
44,69993,75.0,10,15.45,44.49817502442103,7878,Female
26,29997,48.0,6,4.24,12.962681128117223,7879,Male
70,119984,24.0,1,1.01,43.293479793203666,7880,Female
80,119986,37.0,1,11.55,38.29147670410092,7881,Male
24,29999,54.0,8,5.09,4.830053189273656,7882,Female
38,70004,64.0,1,3.0,44.67681788545541,7883,Male
37,69990,64.0,10,18.46,49.73951978436589,7884,Male
51,70011,77.0,10,1.86,54.375424088882994,7885,Female
48,120017,38.0,5,4.81,28.1466918804527,7886,Female
35,29999,49.0,1,3.12,26.934799451366402,7887,Female
62,120006,25.0,1,17.01,39.981680617712215,7888,Female
54,119998,35.0,10,0.04,23.152591770739523,7889,Female
24,30002,53.0,2,0.83,16.954319555712182,7890,Female
30,29994,44.0,8,2.68,17.72414108023118,7891,Male
55,119993,26.0,1,2.3,55.4937214577155,7892,Male
41,70013,63.0,10,7.42,48.993075590598515,7893,Female
66,120009,31.0,9,23.94,24.460240497554395,7894,Female
65,120001,17.0,1,14.93,34.06130940372587,7895,Female
19,30000,51.0,1,0.06,21.153054243831072,7896,Male
53,119994,30.0,6,20.16,27.469502065417696,7897,Female
35,70011,71.0,1,13.87,52.73348079911066,7898,Male
40,70007,73.0,10,5.04,39.53040851776656,7899,Female
21,29989,52.0,1,7.94,18.094311516632906,7900,Female
75,119998,31.0,9,1.05,30.619875532867596,7901,Male
30,30002,49.0,1,2.81,15.153600101306015,7902,Female
29,29993,47.0,1,6.73,18.93844276009792,7903,Female
73,120029,36.0,1,7.51,27.731466096369708,7904,Male
54,70008,79.0,1,10.2,48.74721147266509,7905,Male
43,69986,74.0,10,4.52,51.54846323191485,7906,Male
62,120014,34.0,1,6.11,42.67859266646748,7907,Male
20,29999,44.0,1,8.14,19.981257330990744,7908,Male
80,120007,29.0,10,24.8,51.395214363305435,7909,Male
73,119975,25.0,1,13.85,41.03396580525975,7910,Female
71,119998,40.0,1,3.64,46.62846693195753,7911,Male
57,120009,40.0,4,14.44,34.98541535192555,7912,Female
62,120015,25.0,1,24.04,39.373372412713465,7913,Female
48,119992,41.0,8,9.68,50.61129519367176,7914,Female
25,30008,53.0,9,3.21,19.238112513644115,7915,Female
28,70004,70.0,6,13.42,41.63573293304355,7916,Male
18,30000,52.0,5,7.34,19.55439980243606,7917,Female
62,119994,12.0,1,1.98,40.54516574112258,7918,Female
47,119999,19.0,10,26.2,45.37718986182824,7919,Male
35,30001,53.0,6,5.65,19.40220621686802,7920,Male
34,70015,71.0,6,13.63,33.461871447533056,7921,Male
49,69996,70.0,1,15.26,34.403116867650276,7922,Female
44,70008,72.0,1,5.32,45.693198548399614,7923,Female
39,70002,70.0,7,5.46,55.71447107016521,7924,Male
23,30002,51.0,7,4.11,26.394329066566968,7925,Male
41,70009,66.0,8,23.62,42.341976525219216,7926,Male
50,69993,59.0,3,2.89,47.73002255153671,7927,Female
47,69995,60.0,4,12.24,42.48677945118138,7928,Female
47,69993,88.0,10,6.03,69.20888104866609,7929,Female
18,29989,51.0,6,4.42,15.205358661426919,7930,Male
77,120011,24.0,6,0.36,25.50038379260444,7931,Male
40,69999,71.0,1,8.61,50.26992323150839,7932,Female
72,120006,33.0,10,5.88,38.103631526309314,7933,Male
32,30007,51.0,1,2.26,9.565757353420313,7934,Male
30,29995,62.0,5,9.23,14.224957513000486,7935,Male
80,119978,24.0,10,14.9,25.30316366999115,7936,Female
60,120010,11.0,1,19.01,49.22732576449013,7937,Female
33,30005,46.0,1,4.48,23.992840633742162,7938,Female
44,120000,44.0,10,15.82,52.7000983812821,7939,Male
31,29994,48.0,4,3.98,22.956746208792,7940,Female
37,30005,45.0,5,1.32,19.32332883038445,7941,Male
35,70009,71.0,10,2.27,46.440557603468534,7942,Female
57,70003,75.0,10,10.39,43.510573203179675,7943,Female
23,29997,54.0,4,0.25,26.60652016136506,7944,Female
52,70005,56.0,8,4.76,48.690743115441016,7945,Female
42,69998,80.0,1,6.99,50.95497861331171,7946,Male
69,120013,15.0,10,1.86,27.71387981928417,7947,Male
63,120003,40.0,10,1.29,34.590043243675055,7948,Female
25,30005,58.0,9,2.58,26.88667514764171,7949,Male
21,30001,57.0,10,7.53,18.440864735627233,7950,Female
25,30000,53.0,1,0.82,12.609988723479079,7951,Male
29,30000,45.0,7,0.57,28.97262424196106,7952,Male
41,70002,72.0,9,7.21,44.86524590501246,7953,Female
31,29994,48.0,10,4.58,19.760705361736214,7954,Male
69,119993,34.0,6,5.95,35.840291163780236,7955,Female
48,120002,27.0,1,7.82,13.249459717646822,7956,Male
22,29996,48.0,10,1.0,24.534352673051423,7957,Female
24,30003,51.0,10,4.65,19.387820051263013,7958,Female
66,120008,34.0,8,5.11,52.112993706336326,7959,Male
31,70000,72.0,10,4.63,51.28601199837722,7960,Female
34,29998,51.0,10,4.09,11.19595594009612,7961,Male
30,30000,53.0,1,9.89,30.74353146968526,7962,Female
45,70009,74.0,2,4.13,54.93395218718805,7963,Male
56,69992,63.0,1,9.43,37.791729975409325,7964,Male
70,120013,30.0,6,4.82,40.96262814563679,7965,Male
35,30005,58.0,7,8.84,16.380176347661063,7966,Female
20,30003,46.0,6,4.32,31.84196734117686,7967,Female
42,70006,76.0,1,0.98,44.192970997247116,7968,Male
32,29993,56.0,5,1.91,22.310517371316354,7969,Male
66,120005,23.0,1,2.56,30.650536948495276,7970,Male
26,29998,52.0,9,0.72,22.512873871857185,7971,Female
52,69995,75.0,10,1.39,41.727977245932266,7972,Male
25,30005,46.0,10,3.92,29.698457213641923,7973,Female
37,69998,62.0,1,15.65,46.63931196052627,7974,Female
27,29998,58.0,10,6.17,14.105019135215521,7975,Female
26,29993,52.0,5,5.08,25.823696772285857,7976,Female
40,69991,78.0,1,0.65,39.47896206794971,7977,Male
56,120009,27.0,1,0.15,46.83545833818138,7978,Female
63,120000,40.0,10,0.58,43.62591275046871,7979,Female
21,29994,55.0,1,8.77,26.931746986314216,7980,Female
53,70012,71.0,1,0.02,47.90327839709701,7981,Female
58,70009,69.0,1,1.18,35.91079690241504,7982,Female
73,119993,12.0,1,15.37,23.045132443298986,7983,Female
25,30001,52.0,6,1.84,19.71460048402051,7984,Male
22,30002,53.0,1,1.58,25.50195912027733,7985,Female
31,30001,44.0,1,6.52,24.972051406088152,7986,Male
26,30000,65.0,2,0.38,23.470483734058785,7987,Male
53,70002,74.0,10,4.66,46.765041524476814,7988,Male
20,29999,51.0,4,1.55,22.109136430804384,7989,Male
67,119991,20.0,10,12.04,51.190085084884075,7990,Female
26,29989,52.0,8,5.99,15.104097818612004,7991,Female
22,30010,44.0,1,1.29,19.68125039160411,7992,Female
46,69994,72.0,2,14.0,62.501479604567486,7993,Male
67,119998,38.0,1,13.9,32.05267978698414,7994,Male
65,120000,41.0,1,6.96,26.772589768644863,7995,Male
65,119999,20.0,10,23.85,43.94394733408386,7996,Female
72,120008,5.0,1,3.28,31.744161190160856,7997,Male
29,29991,49.0,10,2.67,20.401925193818276,7998,Male
68,120014,40.0,1,19.55,22.66132813520089,7999,Female
66,120006,21.0,7,13.94,39.264947473448544,8000,Male
57,69994,75.0,10,3.5,50.97490546855415,8001,Male
49,70005,76.0,1,0.59,39.05561632625829,8002,Male
42,70001,71.0,6,7.36,60.051543790371056,8003,Male
37,69989,77.0,7,7.36,51.71593295637936,8004,Male
25,29994,49.0,10,9.0,19.838615529486912,8005,Female
25,30005,52.0,2,4.81,27.690182832329846,8006,Female
21,30004,53.0,10,4.83,22.60338883540037,8007,Male
60,120015,44.0,6,3.65,24.830258631192955,8008,Male
74,119999,17.0,10,13.67,32.7892887405385,8009,Female
57,69999,74.0,10,14.59,49.943522297034825,8010,Female
53,70005,78.0,1,1.14,41.161497696246464,8011,Female
75,119994,28.0,2,18.2,35.715289298114214,8012,Female
21,29997,48.0,1,5.71,25.70006643200393,8013,Male
34,30001,53.0,1,6.84,17.368045674446613,8014,Male
65,119983,32.0,1,16.3,42.24402596031587,8015,Female
60,70004,72.0,1,5.22,50.915038085621084,8016,Male
68,119992,29.0,3,5.38,33.88267471047827,8017,Male
69,119989,35.0,1,29.21,36.19965535607655,8018,Male
36,69997,62.0,1,15.07,38.86411731126036,8019,Female
80,120000,34.0,1,12.03,37.412350403131086,8020,Male
32,29997,53.0,10,0.5,22.66011216136393,8021,Male
39,70009,59.0,1,2.82,62.09900109996564,8022,Male
68,120001,26.0,10,18.24,34.39511519278499,8023,Male
35,70009,76.0,5,1.2,51.439268211361146,8024,Female
67,119984,40.0,1,0.12,16.73460232503192,8025,Male
50,69992,83.0,1,12.1,34.734533803642066,8026,Male
47,70007,63.0,10,6.04,56.715034031453854,8027,Male
29,30000,52.0,6,5.2,18.72640605007054,8028,Female
22,30006,47.0,10,5.37,20.258589424065935,8029,Female
42,70014,68.0,10,7.27,41.18050184545229,8030,Male
63,120004,18.0,1,16.56,59.28398579232181,8031,Female
19,29997,52.0,1,4.47,9.380262086496675,8032,Male
25,30002,47.0,1,3.98,15.10813611192484,8033,Female
18,29999,48.0,1,2.12,22.45752823623392,8034,Female
55,120000,14.0,1,2.62,42.003554378759034,8035,Female
56,70020,60.0,8,7.16,49.886415441882704,8036,Female
66,119997,0.0,1,20.01,37.2659933018911,8037,Female
19,29999,48.0,10,8.86,20.537625002153995,8038,Female
80,120006,30.0,1,18.79,31.84677801845113,8039,Male
50,69993,74.0,10,13.84,61.13147460120519,8040,Female
30,29997,57.0,4,4.44,21.301609193856102,8041,Female
43,69987,79.0,7,7.62,57.31470707251674,8042,Male
43,70008,59.0,8,7.33,52.983801191154406,8043,Female
21,29992,53.0,6,0.23,25.130070628536487,8044,Female
40,69993,61.0,3,7.62,60.8808960840545,8045,Male
52,119997,24.0,1,13.67,36.621360188690076,8046,Male
18,30007,47.0,2,5.83,28.704707432984954,8047,Male
26,29996,55.0,4,10.87,15.094563683526594,8048,Female
18,29999,61.0,1,6.91,12.504093990211508,8049,Female
20,29999,53.0,6,9.56,14.292921038863904,8050,Female
21,29999,53.0,9,3.0,18.327493820795258,8051,Female
45,69987,68.0,2,17.92,48.753486284936116,8052,Male
50,120002,30.0,10,10.57,49.22047540392733,8053,Male
38,69999,68.0,7,5.98,54.89217335391879,8054,Female
67,119990,31.0,3,10.14,41.182956941453355,8055,Male
31,70009,55.0,1,14.41,65.36049343653245,8056,Male
72,119983,39.0,1,18.62,26.03544538299681,8057,Female
26,30000,58.0,1,3.43,11.920767645165839,8058,Male
23,30004,47.0,1,3.49,12.689447724022926,8059,Female
58,120009,29.0,1,5.38,36.15532920403849,8060,Female
70,119994,13.0,2,7.31,56.201071503856056,8061,Male
31,30006,51.0,1,11.9,22.779937168450694,8062,Female
43,120018,40.0,3,11.23,35.419364599791095,8063,Male
31,30002,51.0,2,8.94,28.312062989111283,8064,Female
34,29996,49.0,2,0.23,20.891198719525278,8065,Female
39,70007,68.0,10,1.51,51.125734389612454,8066,Male
64,119985,40.0,7,6.44,38.884890481411766,8067,Male
71,119999,32.0,7,10.4,45.92548968553879,8068,Male
26,70013,73.0,8,2.62,53.24235288394473,8069,Male
29,30004,42.0,9,3.48,23.90504477303576,8070,Female
49,69993,83.0,10,3.78,50.874776144176906,8071,Male
67,120019,15.0,1,11.32,51.272250905510404,8072,Female
78,120002,24.0,1,16.27,27.292752623966297,8073,Male
40,69997,55.0,10,17.63,66.49547964802892,8074,Male
33,70002,75.0,3,16.23,47.69183411181402,8075,Female
58,70003,66.0,8,3.98,47.55051891001784,8076,Female
35,69999,68.0,10,10.16,41.5349622565816,8077,Male
40,70008,86.0,8,1.78,43.818089576399814,8078,Male
61,69990,65.0,6,5.52,53.069806557847684,8079,Male
57,120000,32.0,7,0.57,36.92870291306429,8080,Female
18,29996,46.0,1,0.59,21.213014065274706,8081,Female
27,29997,54.0,1,1.5,15.178999642883777,8082,Male
57,69993,65.0,8,13.52,55.41923962989357,8083,Male
69,119996,30.0,1,0.98,37.929865214155065,8084,Male
66,120000,27.0,1,25.28,33.79999118013671,8085,Male
34,69999,61.0,1,10.33,46.04083644341664,8086,Male
27,30004,53.0,1,7.98,24.6868370712684,8087,Male
80,119988,29.0,1,17.79,36.33686440794761,8088,Male
22,29986,56.0,10,0.23,18.730241468013823,8089,Male
37,69993,65.0,10,5.76,38.42026866180841,8090,Female
28,29998,61.0,2,6.71,21.49646290203246,8091,Male
67,120009,24.0,1,4.84,30.926497647756925,8092,Male
42,70012,59.0,1,7.9,48.777620367820035,8093,Female
26,29996,61.0,10,0.71,19.36321165939444,8094,Female
45,70018,72.0,10,4.87,45.08732547901975,8095,Female
24,29994,51.0,1,7.95,25.972961102568654,8096,Male
20,29997,47.0,10,10.87,19.101901392971833,8097,Male
30,30012,54.0,4,1.42,18.954680091637456,8098,Female
58,120024,38.0,6,18.61,37.399695274293144,8099,Female
25,30003,50.0,7,3.32,10.122667168230643,8100,Male
44,70004,65.0,6,6.27,26.272353934846908,8101,Male
23,30001,54.0,2,0.21,28.29434847227665,8102,Female
45,69990,58.0,7,13.36,45.85467768137679,8103,Male
72,120010,36.0,1,19.24,34.47989720220129,8104,Female
29,29995,45.0,10,5.31,21.885304548142,8105,Female
69,119994,37.0,10,6.98,43.58954273487854,8106,Male
53,69989,67.0,10,0.27,50.059001533517325,8107,Male
46,69997,76.0,1,1.16,38.39126911372048,8108,Male
22,29996,55.0,7,4.72,17.30347492768365,8109,Female
18,29996,52.0,8,0.39,18.472502684731737,8110,Female
24,30003,48.0,8,8.82,21.201153128852237,8111,Male
61,119998,24.0,10,4.31,21.036800262553946,8112,Male
55,120001,20.0,5,16.54,20.233781048759088,8113,Female
27,30000,49.0,10,0.27,22.93257578809,8114,Female
33,69987,70.0,10,0.58,36.55863800567711,8115,Female
42,70014,85.0,9,10.33,58.48567093053215,8116,Male
80,120017,24.0,10,18.4,48.70309697494198,8117,Male
29,30001,42.0,4,1.32,14.334624134539215,8118,Male
77,119995,12.0,3,0.6,48.10844344258757,8119,Male
80,119991,37.0,8,5.14,33.526176285951976,8120,Male
27,30003,52.0,6,6.48,7.906122664652898,8121,Male
43,69998,58.0,10,3.45,62.368871548845235,8122,Female
76,120015,39.0,1,12.42,30.903062688537435,8123,Female
23,30001,55.0,1,6.83,17.06442364689926,8124,Female
41,70007,76.0,10,10.88,46.0126854255403,8125,Male
74,120000,31.0,10,22.09,43.34094400656642,8126,Male
18,30012,43.0,10,2.14,17.375854392805124,8127,Female
54,70007,67.0,8,12.95,37.362238796806764,8128,Female
33,30000,44.0,1,4.74,18.043500550508114,8129,Male
80,119989,34.0,6,12.17,53.32997236162621,8130,Male
52,70002,74.0,10,12.72,47.47872514241881,8131,Female
40,70008,80.0,3,4.76,36.36481065612296,8132,Male
43,69996,78.0,1,7.25,41.612240085241154,8133,Female
64,69991,64.0,10,1.07,53.14864520268573,8134,Male
70,119999,37.0,1,7.38,54.049854931765296,8135,Male
28,29993,54.0,4,18.36,9.113819655516322,8136,Male
27,29995,47.0,1,9.89,13.500627963157738,8137,Female
28,30003,42.0,5,2.02,12.339087919592723,8138,Male
61,119994,39.0,10,6.57,46.00902610478159,8139,Female
54,120008,46.0,1,4.5,41.98221471847788,8140,Female
49,70008,62.0,5,4.03,53.61829732626781,8141,Male
66,70007,79.0,6,6.85,46.56325643474798,8142,Female
20,30003,55.0,1,2.92,9.803839111199498,8143,Female
33,69996,62.0,10,8.64,52.65360010637791,8144,Female
75,119994,21.0,1,7.07,44.58022070514864,8145,Female
62,119992,31.0,1,16.38,52.06307736619218,8146,Male
40,70007,66.0,4,3.69,44.74115726670949,8147,Male
39,70007,77.0,10,10.16,52.368107347805086,8148,Male
31,70004,64.0,1,6.15,57.78294113446643,8149,Male
40,70000,63.0,10,0.83,58.039644115566595,8150,Male
66,70011,66.0,1,5.3,51.45806754865634,8151,Male
74,119998,50.0,10,13.29,57.16258552372123,8152,Male
32,70004,73.0,10,9.05,48.04351840957592,8153,Male
71,119996,41.0,5,23.61,49.290760208771715,8154,Male
60,70007,69.0,1,7.61,49.51304662227016,8155,Male
25,30012,54.0,4,1.08,15.125578476804794,8156,Male
27,30003,51.0,3,1.14,20.430719415231874,8157,Male
24,30007,51.0,5,2.82,14.852177038864136,8158,Female
41,120007,22.0,10,12.13,46.56083648473684,8159,Male
28,29994,50.0,4,0.52,20.713757936732136,8160,Female
70,119987,38.0,10,8.38,33.944838639314995,8161,Female
24,29993,51.0,1,6.33,31.04802788021189,8162,Female
52,120002,26.0,1,0.35,44.49593726784474,8163,Female
28,30006,43.0,4,4.42,19.48971804685576,8164,Female
36,69981,60.0,10,5.06,56.01706326385693,8165,Male
29,29998,57.0,1,3.85,16.121070053437002,8166,Female
41,69994,68.0,2,11.46,50.24491571838681,8167,Female
50,120009,31.0,10,4.95,62.32971379198432,8168,Female
18,29999,50.0,4,4.68,17.61545036201339,8169,Female
29,29992,56.0,2,3.09,23.476346135443737,8170,Female
32,30004,53.0,1,1.57,14.678137947829002,8171,Male
61,119996,38.0,10,2.5,39.78484865254306,8172,Male
18,30005,53.0,7,7.61,17.60140551616932,8173,Male
66,119973,13.0,1,9.0,29.785002295172262,8174,Female
47,69990,65.0,1,10.85,44.49731845326177,8175,Male
22,30007,49.0,1,6.57,23.452662310755926,8176,Male
80,119982,48.0,3,5.14,46.71145128878173,8177,Female
32,69993,75.0,3,19.47,36.411551451277205,8178,Male
60,70010,77.0,1,13.7,53.68985982310998,8179,Male
51,69988,76.0,10,17.37,43.10318009663365,8180,Male
19,30001,46.0,1,1.98,17.125455856471483,8181,Female
59,70004,65.0,5,14.45,44.11050631929105,8182,Female
37,69984,63.0,8,0.94,44.32279835858543,8183,Male
64,119992,44.0,1,0.02,15.27750927961154,8184,Male
18,30000,45.0,7,5.4,14.139134764867809,8185,Male
65,120009,38.0,1,17.13,33.46279890733484,8186,Female
66,120002,22.0,1,7.12,32.393616643905034,8187,Male
70,119987,57.0,10,12.85,23.9607745459435,8188,Female
37,70006,67.0,8,14.52,40.38232761904035,8189,Female
48,70011,71.0,6,20.7,55.77121527380103,8190,Female
45,69995,82.0,1,6.93,46.56933798689688,8191,Male
47,70013,76.0,6,14.35,59.29046356694698,8192,Female
66,120004,31.0,10,0.83,38.61901248901821,8193,Female
30,30001,56.0,1,1.37,21.979024703651042,8194,Male
27,30003,48.0,1,0.42,19.954204807326725,8195,Male
28,30001,53.0,5,2.93,25.28907090410398,8196,Male
50,119997,40.0,1,25.05,45.81164667811282,8197,Male
57,69995,70.0,4,4.71,42.18853064649016,8198,Female
32,70000,72.0,6,20.45,48.944584883132435,8199,Male
51,69997,71.0,1,13.45,29.559959477713804,8200,Female
54,70000,66.0,8,10.95,34.755680898654745,8201,Female
74,119993,18.0,1,10.69,32.90833977982342,8202,Male
18,30000,55.0,10,4.74,18.24258181919415,8203,Male
79,120000,30.0,10,1.42,57.10314578413098,8204,Female
18,30002,46.0,4,4.55,18.936400415345403,8205,Male
61,120024,22.0,1,22.92,44.385107609994684,8206,Male
24,30000,42.0,1,9.76,24.43095594292398,8207,Male
70,120003,24.0,9,18.13,50.537163905488256,8208,Male
49,70005,74.0,1,3.37,47.1741803319659,8209,Male
27,29994,55.0,2,2.19,26.861394567232875,8210,Male
60,120018,34.0,1,7.81,33.5278814592849,8211,Male
34,70008,66.0,9,2.07,66.1645612545759,8212,Female
61,120000,23.0,1,4.64,46.74294208407439,8213,Male
27,30003,57.0,10,0.29,19.489968599363692,8214,Female
24,29988,46.0,3,1.71,19.0607029949564,8215,Female
55,70015,69.0,2,23.5,58.96865719481028,8216,Female
19,30001,52.0,10,10.9,14.924529040860657,8217,Female
37,70006,60.0,9,4.42,50.814451497810076,8218,Male
24,30004,47.0,1,4.13,25.58966911363576,8219,Female
57,70006,79.0,4,12.63,58.16024256693042,8220,Female
22,29994,49.0,10,2.98,24.297071273797265,8221,Female
22,30004,46.0,10,12.67,21.283753993308938,8222,Female
26,30004,49.0,1,6.75,23.272155135528106,8223,Male
56,70004,73.0,8,6.44,63.561787454217935,8224,Female
65,119983,45.0,1,10.19,38.95450449279784,8225,Female
65,120005,23.0,10,21.13,40.53550559183377,8226,Female
33,30006,44.0,2,7.25,23.00968118551621,8227,Male
47,70010,72.0,1,12.84,52.37505196879767,8228,Male
28,30000,48.0,6,8.78,25.631190942181917,8229,Female
49,69997,66.0,1,14.22,47.931482950165154,8230,Female
46,69994,67.0,9,14.7,54.553598213309904,8231,Male
27,30000,41.0,10,9.0,13.57527669022586,8232,Male
53,70004,73.0,10,3.13,51.21535091005447,8233,Female
35,70022,71.0,10,3.53,41.963109486345104,8234,Female
77,119990,20.0,1,13.44,40.718904258356076,8235,Male
18,30004,45.0,6,13.37,15.403077042067883,8236,Female
26,30005,44.0,7,6.87,17.883112548821316,8237,Female
70,120001,34.0,10,7.48,33.03251833349556,8238,Female
34,69995,76.0,10,10.87,45.146440678261555,8239,Female
