education_level,experience_years,hours_per_week,age,gender,marital_status,location_index,income
18,9,40,44,1,0,4,59177.01460345079
17,8,23,32,1,1,2,60369.24454927918
18,38,28,38,1,1,4,98169.97069032444
19,4,41,29,0,0,3,51842.04432085988
17,24,31,60,0,0,1,79153.24411368907
14,25,49,50,0,1,4,71925.93589807086
13,7,49,57,1,1,1,50606.87686512248
18,21,51,39,0,1,0,70478.34672983714
12,24,55,55,0,0,4,74844.00558567884
14,11,26,61,0,0,0,59395.99398205463
15,8,36,35,1,0,4,55167.00428606309
12,9,20,61,0,1,2,44061.1962433188
16,9,33,19,0,0,1,56849.65896965967
14,8,57,46,1,1,0,62495.40948698396
13,25,45,24,1,1,3,74765.45431960141
14,34,46,48,0,1,4,87460.20702868167
19,26,35,58,0,0,0,85524.4070340529
17,30,26,35,1,0,4,82115.80473596607
18,18,51,26,1,1,4,80147.05585457083
17,37,44,25,1,1,4,101735.55636028944
17,5,50,50,0,1,0,48364.64892506866
14,14,35,22,1,1,0,58366.034931532326
19,28,33,31,0,0,4,86098.59767673723
18,4,44,30,1,0,3,50927.91955389341
18,13,49,28,0,1,1,63849.19802187001
17,1,26,37,0,0,4,52896.6071620047
16,22,31,40,1,0,3,68765.78006365367
19,18,22,62,1,0,1,77743.25776102659
16,23,46,44,0,0,4,73901.70819011165
20,19,38,32,1,1,1,85881.73817520429
20,26,56,47,0,0,4,86576.42948534494
12,23,26,33,0,1,0,59772.29906757309
17,16,35,62,1,0,4,74098.66728118373
18,24,51,57,0,1,4,84967.14675889256
14,30,27,35,1,1,4,86883.79472351911
18,27,32,64,0,0,4,93724.1815968735
18,27,30,59,0,0,3,87274.93752775087
13,21,39,40,1,0,2,72098.3780659695
18,4,37,53,0,0,3,42318.816050295936
12,7,56,55,0,1,3,48928.58696152728
16,37,25,25,0,1,0,91524.05583170275
20,27,39,56,1,0,4,100220.17044690173
18,11,51,46,1,1,3,54014.4058566578
18,24,48,29,0,1,1,76668.60233468623
13,37,23,35,0,0,4,82826.38878981092
19,14,26,36,0,0,0,65554.2545793391
14,33,39,53,1,1,0,88405.15769031135
19,12,53,50,0,0,1,66188.36267560605
14,7,55,22,0,0,0,49773.69596395361
18,12,26,56,1,1,4,70900.06644227642
13,35,52,45,1,1,2,92019.53682510415
15,5,34,43,0,0,2,39078.32980739093
17,37,51,60,1,1,3,100221.93846552876
20,31,41,38,0,1,0,97564.08975065009
16,20,59,40,1,0,4,76159.35412107295
20,6,48,38,1,1,1,55823.07962056817
16,25,44,28,1,0,1,83019.42785612894
19,14,24,59,1,0,4,72873.7435595332
12,22,33,56,0,1,4,73190.18703325759
18,37,54,33,0,1,1,102642.20855994285
15,14,21,50,1,0,0,54533.92123221934
16,39,44,44,0,1,3,108298.15469284198
17,15,35,18,0,1,3,67453.16926257324
16,31,35,61,0,0,3,91651.10038472395
12,36,30,33,1,1,4,92459.60757090854
20,17,54,22,1,1,1,73557.52755725275
13,19,42,63,0,1,1,67801.39254706014
20,1,24,35,0,0,1,46864.89475152913
13,22,54,58,0,1,1,66556.32175434002
20,29,48,51,0,0,1,86362.53507072991
17,2,24,61,1,1,2,37098.78096248737
20,38,22,42,0,1,4,107781.57223675099
17,0,25,59,0,0,4,40320.515415091606
17,21,42,51,0,1,2,73172.18656814095
13,28,21,32,0,1,3,71410.87151492096
19,13,37,21,0,1,0,55765.95632912211
14,27,49,21,1,0,4,84215.59122976105
18,20,57,42,1,0,4,89000.40458024981
16,31,24,58,1,0,2,78956.15477412526
14,5,30,30,1,1,4,47136.52037297549
12,0,20,59,1,0,4,28599.559181147193
19,20,29,63,0,1,3,82584.85643806963
14,3,45,42,1,1,2,50322.15917744888
13,2,52,20,1,0,4,43492.05799421291
12,29,46,52,1,0,1,73357.9798662011
15,30,31,26,0,1,2,78562.69106369886
19,33,21,31,0,0,3,92002.32942517471
14,18,20,39,0,0,0,63588.53765013506
12,19,20,26,0,1,4,58775.929968363715
15,22,52,41,1,1,1,77136.81642653488
20,39,41,40,1,1,1,108062.32445818721
12,24,31,54,1,0,0,68088.06505939309
13,14,58,62,0,1,2,60269.35550428002
20,37,55,32,1,0,3,106472.60819182731
13,22,40,53,1,1,4,63750.61086533246
14,1,39,31,0,0,4,33923.89990775906
18,14,55,37,0,0,4,76507.54320379945
14,34,45,56,1,1,1,92562.00169653393
20,9,50,53,1,0,2,74151.29927968394
17,13,20,44,1,0,0,55588.53264044245
14,26,57,34,1,0,2,77798.13839994646
20,13,33,43,1,1,3,68853.21865658218
12,34,45,58,1,0,3,82016.21232655796
14,32,26,21,0,1,0,72373.3072034059
12,0,31,20,0,1,1,24952.468919303003
13,33,43,36,1,0,0,88918.25278864057
19,18,38,58,0,0,3,73151.03427599245
18,23,28,57,1,1,1,78483.50132839585
13,3,54,56,1,1,2,43233.49714177111
13,35,23,24,0,0,3,85633.86211620003
20,12,51,53,0,1,1,67033.55966545198
17,31,25,36,1,1,1,86135.66666865392
16,8,47,29,0,1,4,56308.66062715217
17,38,47,37,1,0,2,109206.85331170184
20,15,59,55,0,0,1,70421.59509588446
18,2,48,29,1,1,0,39966.40996563652
20,19,24,46,0,0,2,72844.18975973695
15,9,24,47,1,0,2,51561.38983415893
13,21,56,37,0,1,3,59453.350777865635
19,2,47,21,0,1,2,49777.07248121032
15,10,28,19,0,0,2,53584.40478740976
20,24,48,64,1,0,4,84556.77250715275
15,7,33,47,0,0,2,47482.759946120415
19,8,57,40,0,0,1,62985.45264396534
20,14,59,23,1,0,0,69580.99039277622
20,31,53,35,1,0,4,99184.14961152046
15,2,56,39,0,0,4,43998.846887694286
12,3,33,54,0,1,4,39874.11575997786
14,29,37,21,0,0,4,87575.58999297918
20,12,52,60,0,0,3,72974.0067600685
15,20,53,28,1,0,4,61163.06673096675
16,18,47,58,0,0,3,71268.08306140242
18,38,55,52,1,1,3,115082.4593745429
16,21,56,28,1,1,2,74484.06263391714
15,19,42,51,0,1,0,58244.99679399421
13,36,36,26,1,0,2,82972.73735724065
13,30,30,48,0,0,3,79445.37511440489
15,9,51,59,1,1,2,52255.16187395535
20,17,56,49,1,1,1,85327.52871997813
19,38,34,60,1,0,4,101681.92904087104
14,19,23,52,0,0,4,65529.19832641471
20,17,58,28,1,0,3,76611.49422526537
16,10,49,34,1,1,2,65259.07856160098
14,21,29,53,1,0,1,67897.61585851747
16,17,42,19,1,1,1,71108.73703965082
15,33,43,41,1,1,1,88011.73343438083
19,22,55,63,1,1,3,84528.72302415565
16,0,24,32,0,0,2,36498.31546867328
19,9,56,45,1,0,1,53695.9699623278
20,0,38,20,1,1,1,52633.97544798258
15,37,56,46,0,1,2,100278.5509557172
18,38,27,62,1,1,2,103473.0191095981
13,8,26,30,1,0,4,44462.51157294961
17,30,59,39,0,0,0,81865.87396966237
19,6,32,48,0,0,0,51321.641736808415
18,16,56,24,1,1,1,69548.62357350452
18,34,46,43,1,0,2,99019.53294278323
19,36,37,48,1,0,4,105676.80883623078
18,17,43,55,1,0,3,68739.84923618402
16,32,21,55,0,0,0,82150.61753975907
18,3,35,21,1,1,0,46817.27872810097
14,22,33,52,0,0,2,68154.00448558085
16,10,36,50,1,0,3,61083.69735117743
18,8,25,20,0,1,0,45584.59310773042
20,29,54,36,1,1,4,98965.54506324745
13,7,36,26,0,0,0,42482.25048954648
15,39,57,63,0,0,2,97548.17275081965
18,4,59,36,0,1,2,54287.6467347105
12,11,25,36,0,1,3,51438.88767967463
13,0,57,43,0,0,0,25625.564521877473
20,14,40,30,1,0,3,80244.09484570276
18,24,54,39,1,0,0,81304.16613629028
18,17,42,25,1,1,1,72204.68379968124
17,37,31,41,0,1,0,98549.24376871821
14,25,48,43,0,0,2,75976.9285063641
14,39,46,58,1,0,2,95530.55199780318
13,2,25,58,0,1,1,37801.007524413086
17,21,40,20,0,1,0,71618.40463862408
15,25,26,24,0,1,0,73940.22745878322
16,18,35,19,0,1,2,73575.06313161887
14,38,24,50,1,0,1,91576.26648622741
17,35,34,29,1,0,2,90030.30725704815
14,20,40,29,1,1,1,66743.03873098321
19,25,23,27,0,1,2,78181.74562856508
20,12,24,58,1,1,4,63781.77088998549
15,35,26,44,0,1,0,85411.291203492
20,23,54,35,1,0,3,78828.44159736868
18,25,55,21,1,1,4,78551.1398238237
14,20,34,57,0,0,2,74663.63501352318
18,17,47,40,1,0,1,76374.93676156964
12,14,21,38,0,0,3,52075.22637761704
14,14,24,53,1,0,1,51924.665760031145
17,5,26,47,1,0,1,40174.09323591442
15,30,41,38,1,1,0,82228.39176137737
18,27,50,40,1,0,2,90346.8072334885
14,7,51,38,1,1,0,47537.27992846427
12,28,27,25,1,1,1,77608.67587279408
20,20,30,56,0,0,0,75334.49584975735
17,16,20,30,1,1,4,65258.804220563776
19,23,59,57,1,1,1,87851.73637592566
14,35,38,39,0,1,1,81929.94699194038
19,30,57,24,0,0,4,94427.20924237232
13,33,56,41,1,0,1,86846.73661047668
15,1,26,22,1,0,3,37799.85281914869
14,2,58,43,0,1,3,49533.44399476545
12,29,44,27,1,1,2,80405.12337642278
18,7,41,28,1,1,2,47821.707266584555
13,6,46,57,1,1,0,43752.66677327053
15,11,57,55,0,0,0,53115.460376190065
20,18,58,28,1,0,4,78254.31871269656
17,25,34,47,0,0,4,76520.48687856618
19,27,21,21,1,1,1,79199.05423275243
13,14,27,19,0,1,2,52281.24730367268
18,13,25,30,0,1,2,62702.65666853058
17,13,39,56,1,1,2,60666.72289660429
20,2,46,34,0,0,2,47029.6855810725
18,28,42,40,0,1,0,77982.05807353563
12,5,59,62,1,0,3,47052.87590245723
19,22,36,27,0,0,4,77595.42279520587
14,27,32,30,0,1,4,74416.26420809573
13,13,23,59,0,0,2,58086.68797399984
14,13,39,56,0,0,2,44504.05551699336
17,19,44,59,1,1,0,75746.1302788847
14,12,41,46,1,0,0,61886.74090576045
16,26,36,33,1,1,4,71080.68582964205
17,34,59,20,0,1,2,84622.97539494718
19,1,30,53,1,0,2,41879.59630826702
18,39,44,21,0,1,4,97853.99748383372
19,23,24,53,1,0,0,85141.67081325599
14,28,40,33,0,0,4,78093.91004374842
15,2,45,58,1,0,0,53296.08644071495
17,3,35,23,0,0,0,41969.91523394528
18,1,59,59,0,0,0,46654.60364930562
20,19,40,45,0,0,2,84130.86605039876
12,14,51,53,0,1,4,44859.61524901102
19,31,23,40,1,0,0,91546.83813322656
19,0,57,29,0,0,3,50840.21394342351
17,37,27,59,0,1,0,102996.40005094529
15,34,28,48,0,1,0,92612.49906297246
14,6,36,29,1,0,0,45231.14588695867
14,12,32,49,1,1,1,61798.36576353918
17,0,28,42,1,0,3,50098.79625067174
19,13,25,46,0,1,2,68828.73000556012
18,28,46,36,0,1,4,83721.27479457657
12,2,56,39,1,1,4,40779.01784522997
17,23,58,41,0,0,4,84486.15992183813
18,0,43,50,1,1,2,45810.71012594155
18,9,28,53,0,1,0,60533.13848000334
20,12,30,62,0,0,3,67719.21554442971
16,35,54,57,1,0,4,95419.1618634169
12,8,48,63,0,1,1,47788.42471868796
13,13,27,33,0,1,1,45196.00911883576
15,35,36,19,0,1,3,91483.75277432204
16,9,26,25,1,0,4,50320.05666874964
20,39,31,30,0,0,0,106890.04932360495
12,22,34,47,0,1,4,61779.10970590236
14,34,48,18,0,0,0,94816.97986658516
16,6,43,29,0,1,4,45804.38723055068
14,34,56,24,1,1,1,93003.50508046379
15,1,33,31,1,0,2,38932.58345552665
14,14,30,59,1,0,3,62423.77518722545
15,8,54,52,0,0,0,55222.31563774287
12,16,36,45,1,0,2,56600.95933781662
19,38,46,29,1,1,0,102592.11628520206
15,17,22,57,0,1,3,63918.35986242552
18,14,21,41,0,0,2,53978.04262370079
13,17,23,18,0,1,2,61310.189399423885
13,23,37,34,1,0,3,70228.29546625087
17,22,39,55,0,0,3,75699.99512937773
13,11,40,45,1,1,0,50943.25910780923
17,22,33,50,0,0,2,73486.77676915066
13,20,27,41,1,1,3,55379.12710256606
15,25,21,64,0,0,0,72530.38183164311
18,7,45,62,0,1,4,59222.99357409061
19,29,38,23,1,0,3,86182.18161913221
14,33,47,38,0,1,2,87396.55456110925
20,1,48,62,1,0,4,59301.03893176721
13,4,24,21,0,0,3,35202.884344765735
19,30,47,50,1,0,1,86204.97793957796
19,32,45,27,1,1,2,95809.48492576252
15,3,24,53,0,0,2,44672.58127454055
12,5,34,30,0,0,0,45883.64956957926
12,22,28,53,0,0,1,62312.77866597672
13,18,51,26,1,0,3,63450.55919240214
20,7,45,48,1,0,1,66610.2925532182
13,38,56,21,1,1,3,89582.68459350208
13,12,34,37,1,1,0,54641.33653567605
17,0,23,25,1,1,4,45215.941817103296
18,5,55,44,1,0,1,57310.18964073638
18,6,39,53,1,1,2,53109.51160682763
20,26,46,26,0,0,3,83182.8825165848
17,14,40,60,1,1,1,64723.220093338394
19,33,41,41,0,1,3,97416.73242905694
17,22,26,54,1,1,1,69424.53077567245
13,23,50,58,1,0,2,75140.26555669401
12,14,36,57,1,0,3,60458.61652945869
16,34,26,47,0,0,3,85213.46364340595
20,3,38,43,1,1,4,60534.529914962346
19,36,47,21,1,0,0,93545.27510695685
15,16,29,18,1,0,1,56395.90669481227
16,30,46,37,0,1,2,86595.40906533926
16,37,32,45,0,1,4,98084.26286403215
17,9,21,62,1,0,4,65131.015192425664
14,26,41,41,1,1,0,79049.36222141831
16,5,39,45,1,0,2,50782.33734367366
13,5,24,45,0,1,1,37344.68079882632
12,14,25,22,1,0,3,49863.55345929828
12,3,54,49,1,0,0,34014.54166956574
18,39,20,47,1,1,3,101467.72381836713
13,6,54,38,0,1,4,55367.603221545796
15,25,22,59,1,0,3,76960.46488080792
16,30,55,33,1,1,1,88250.57516698726
18,1,26,25,0,0,1,40598.33185476651
13,27,48,29,1,1,3,72538.62612418408
17,12,34,49,1,0,3,63157.264039421556
12,17,30,42,1,1,0,58106.81059071082
18,29,37,20,0,0,1,91303.03464432244
20,10,23,43,0,1,3,60892.22510563457
16,12,43,53,1,0,2,58741.728817574396
16,23,30,34,0,0,0,68344.75774478853
15,28,25,44,1,1,0,80622.0667628866
14,4,37,39,1,1,0,47678.043769031065
20,34,34,62,0,0,0,104527.15801051442
16,18,22,55,0,0,3,76270.82024977224
19,12,36,52,0,1,4,60723.98829743837
20,4,52,63,1,1,2,60800.40393711106
16,13,53,24,1,0,4,64758.60294385548
20,37,49,20,1,0,4,98419.18572242011
13,21,38,23,1,0,3,71037.87913727056
20,8,28,30,0,1,0,46243.11537031253
15,39,59,63,1,1,0,99729.16758536658
17,25,50,32,0,0,3,72905.3197083882
17,4,46,43,1,1,3,66734.8642970562
17,28,44,50,1,0,1,85527.07685180711
13,21,26,32,0,0,0,67409.26208745215
18,2,26,56,0,1,2,48113.06389459792
17,27,39,58,1,1,1,81702.5258938122
12,37,55,64,0,1,4,98955.88202991268
13,13,38,31,1,0,0,52613.12823777127
18,13,21,36,1,1,3,58166.44291411204
12,10,53,45,1,1,3,48334.96510819363
12,8,36,41,1,1,3,41462.170171284306
12,37,43,58,0,0,0,87993.61282789914
19,5,28,50,0,0,2,52295.45062057299
15,0,20,29,0,0,3,35384.032548999894
15,24,47,27,0,1,0,75742.14264114239
13,15,34,24,1,0,4,71031.84639272705
12,14,40,63,1,0,1,56109.3788004016
20,33,34,18,0,0,0,90265.80324380421
18,16,42,32,0,1,0,78586.73666703507
15,2,21,18,0,0,3,46024.76812129454
17,2,55,62,1,0,1,51912.24639569292
13,36,28,37,0,0,1,87146.49019741872
18,16,21,19,1,1,3,69196.31228364732
13,37,21,20,0,0,2,74888.56659854764
19,0,37,53,0,0,0,37954.75797718774
19,6,36,33,1,0,3,60709.868594200714
12,25,27,46,1,1,2,77998.8575130798
19,38,53,61,0,1,3,98745.16917051347
13,18,53,53,0,0,4,60957.087815054896
17,29,24,61,1,0,2,83857.40952683787
12,13,48,56,1,0,2,50492.16807268138
16,12,47,20,1,1,1,60021.56654963308
18,19,35,54,1,1,0,77544.59449417278
12,25,33,61,1,1,3,68184.6809877223
13,26,21,29,0,1,3,64918.76411369479
18,24,59,37,1,0,0,75984.08248498838
17,8,23,40,0,0,0,49231.85310950812
14,11,50,39,1,1,1,62761.839262819216
13,9,45,49,1,1,0,49753.99868583146
15,5,46,24,0,1,4,56964.61578276676
14,33,53,39,0,0,1,90581.94604324122
18,18,50,61,1,1,2,72651.13991542411
19,5,30,19,1,1,0,52196.59843510271
13,1,27,31,1,1,2,32955.24758841642
18,14,31,33,0,1,1,58468.85696199558
19,16,54,41,0,1,4,72442.55419897256
17,15,53,24,1,0,4,71475.03901251871
17,27,32,21,0,1,0,76996.28566415071
12,20,46,54,1,1,4,66031.3271492455
15,7,27,63,0,0,3,47385.055765183555
12,9,40,58,1,1,1,55096.985261842536
15,9,30,22,1,1,4,51661.68968283811
13,9,41,19,1,1,1,45718.36138580122
16,8,40,22,0,0,1,48976.67512026932
20,27,47,20,1,1,3,92037.3518971768
14,23,22,59,1,0,0,70856.46640998813
19,18,26,25,0,0,1,75112.72647879903
14,32,33,43,0,1,3,83423.53462775631
17,3,34,27,1,0,4,56728.94308595835
15,2,28,51,1,1,2,39158.81169449308
19,11,26,63,1,0,0,63748.737150797744
17,17,31,53,1,0,2,71588.73944116839
19,22,38,29,0,0,3,79122.75034372292
12,19,46,37,1,1,1,62331.844383509924
17,5,37,46,0,1,3,47078.64552700785
12,33,32,31,1,0,0,83543.11032589232
12,1,20,22,1,1,0,31556.92116765657
19,29,57,44,1,0,4,94657.94691456805
18,8,40,21,0,1,3,46776.58495771084
14,26,53,46,0,0,0,78810.38761919466
17,33,32,20,0,1,3,94032.11501469334
20,39,42,50,1,0,4,96709.34914380564
18,23,20,47,0,1,4,82758.62582473792
14,16,42,53,1,1,3,62887.20251342726
17,28,47,26,1,1,0,75974.84238836056
15,35,51,18,1,1,1,86405.39591639003
14,11,27,40,1,1,1,46417.85996860929
20,30,45,20,1,0,4,90652.99637139337
13,8,33,49,1,0,0,48903.7191687201
12,18,43,41,1,1,4,65819.44743561697
13,16,48,23,1,1,4,63830.30640235788
18,1,23,30,0,0,4,43716.07005967657
12,39,37,32,1,1,4,106201.67128639887
17,4,33,47,0,1,3,37380.92322494175
18,38,46,29,1,1,3,98482.1521495182
20,15,22,57,1,1,0,72025.7843458287
19,16,49,52,1,0,0,68709.74573919935
17,26,55,45,1,1,2,83622.3734431584
14,6,42,21,0,0,1,43799.906645763105
19,7,37,24,0,0,3,54742.94031922054
18,7,59,64,0,0,0,50623.553856372964
14,22,29,60,0,0,4,75638.1982287405
20,31,31,33,0,1,3,99011.134617176
13,17,27,39,0,0,1,65908.09757962039
14,37,51,63,1,1,3,87820.41047924937
13,11,36,62,1,1,1,57107.255304395425
12,14,33,58,0,0,2,50023.76148155094
15,27,56,42,0,0,0,78847.31380543092
16,37,28,20,0,1,1,89840.76481475383
17,30,45,39,1,1,2,84732.12956115288
16,8,43,48,1,0,3,58348.65662807969
12,7,42,54,1,0,0,52418.340758122955
14,18,50,39,1,1,1,75184.00555480627
12,7,58,44,1,0,1,50698.429781818326
16,33,21,19,0,0,0,79545.19706122311
16,3,37,39,1,1,3,46270.40179861726
17,30,35,34,0,1,3,87547.93483126136
19,37,48,37,1,1,4,108223.41346612333
12,2,30,41,0,1,3,39554.03853722877
15,34,21,62,1,1,0,87241.20703146886
12,18,33,48,1,1,2,67294.89039207697
20,28,23,60,1,0,0,101866.80112050622
18,9,58,25,1,1,1,61290.97450986692
18,11,53,22,1,1,4,61031.71434437664
16,29,58,19,0,1,4,91492.73775391078
18,29,28,21,1,0,2,91944.84627238578
13,17,59,52,1,0,1,66737.55775143839
15,23,26,51,1,1,3,74762.52303888554
18,31,36,20,1,1,3,98327.48625219354
14,8,42,37,1,0,3,45451.3804404631
13,23,30,26,1,0,0,66256.1215772372
13,25,41,23,1,1,3,82560.98466525697
12,2,37,64,1,0,1,37412.73860812655
16,22,47,22,1,0,4,75396.64632387471
17,10,35,58,0,0,0,58237.62332452946
17,9,23,55,0,1,3,52250.92504768063
20,35,55,52,1,0,1,98140.80315853037
15,12,41,48,1,0,2,55662.314773480546
12,28,30,30,1,1,1,72679.55234276359
17,37,40,43,1,0,4,106614.2630951636
16,12,59,39,1,0,1,62032.69505108447
17,25,35,49,0,0,1,87210.56118028583
14,19,28,32,1,1,0,66044.10814324682
13,4,54,28,0,1,4,47267.48339597128
17,19,53,33,1,1,3,77201.0450437896
12,13,28,64,1,0,4,63164.99887738213
18,13,32,23,1,0,2,63236.18535202856
18,7,25,63,1,0,4,58304.48470089466
18,12,23,28,0,1,0,53729.24722666477
12,23,47,27,0,1,3,72423.92932836933
15,14,30,33,0,0,4,56990.660486855966
18,0,53,29,0,1,3,49862.99352983736
20,21,54,24,0,1,0,80282.0439177599
16,33,24,56,1,0,1,84337.50701175675
13,39,58,44,1,0,2,96703.73675635914
18,2,30,41,0,1,4,46439.55565807643
12,25,31,32,1,1,3,63614.367653259964
18,13,38,23,1,1,4,67117.73527597796
17,7,32,36,1,0,0,60146.35491639294
18,15,23,25,0,1,1,59125.0265551617
14,20,33,64,0,0,0,53031.74809051334
14,9,21,53,0,1,3,60633.89066212364
18,24,27,30,0,1,4,72356.14070416844
13,37,41,50,1,0,3,101533.27255779535
12,21,32,49,1,0,0,70222.48055667421
20,3,40,45,1,1,4,56816.41451554111
20,3,40,57,1,1,3,53451.080883452414
18,29,47,27,1,0,4,95871.71890640426
18,1,52,50,1,1,2,50413.64194020197
14,28,48,18,0,0,0,85452.5504877136
13,35,56,38,1,0,0,90837.76918408662
18,20,41,22,1,1,2,83625.08404728973
20,20,45,18,1,0,1,81668.34727173088
12,20,30,38,1,0,3,69764.38926693602
15,3,30,42,1,1,1,44882.779954790356
17,0,53,37,0,1,4,45279.06034131339
18,25,38,62,1,1,3,83771.40201900856
18,1,56,26,1,1,3,44225.331347756946
13,8,33,33,0,1,3,45975.55525067967
15,17,48,45,0,1,2,60790.694032666
16,10,38,57,1,1,0,54818.74908632342
12,24,56,63,1,1,2,74706.92252798041
12,25,40,53,0,1,2,74284.93011010357
14,35,43,56,1,0,2,98532.14538780149
14,34,45,41,0,1,1,89250.14979820879
19,37,31,33,0,0,2,103065.48052998283
20,2,38,31,0,1,0,48728.1005964611
12,34,49,51,1,1,3,87618.08723942286
13,39,34,41,0,0,1,92264.11200887444
13,21,22,64,0,0,2,76733.35425591974
15,7,32,28,1,0,2,50456.44002392152
13,14,28,62,0,0,3,50904.0538155494
18,6,32,53,0,1,3,56203.649632016706
20,18,35,18,1,1,1,69903.51818237267
18,39,33,64,1,1,0,101168.301143069
17,16,27,29,1,1,1,65479.07318898259
12,0,38,38,1,1,3,36665.65855607235
20,28,51,26,1,1,0,92594.31914295218
16,12,54,56,1,0,2,58919.342207547554
16,28,42,20,1,1,2,75025.92003275182
17,5,40,33,1,0,4,51293.02292819538
20,4,37,21,1,1,3,54656.62975025735
19,33,33,43,1,1,4,98097.73128620064
19,10,35,63,1,0,1,64305.8484672833
19,8,43,30,1,1,1,56769.12436574242
12,37,51,37,1,1,0,93630.17340170652
12,39,30,36,1,0,3,94839.56467389755
19,8,30,44,0,0,0,60634.04432213956
16,7,23,19,1,1,0,55154.9708787071
20,39,45,27,1,0,1,109234.59284706677
13,2,24,42,0,0,1,35728.31376990145
20,12,55,36,0,0,3,67979.18519717603
19,18,52,32,0,1,1,77476.12448433717
20,33,33,56,1,0,3,100764.56682653826
15,31,51,64,0,1,4,80867.50609524558
12,15,26,41,1,0,2,51807.73837428872
12,35,29,33,1,0,4,93225.16009048834
16,17,21,34,0,0,1,53727.62047576718
13,13,29,33,0,0,2,54158.69983134974
19,29,54,35,0,1,2,94339.69505796437
16,1,40,21,1,1,0,40246.8708123963
16,12,59,19,0,1,2,55951.67038188151
13,26,27,48,0,0,3,68339.41282482803
18,16,37,19,0,0,1,66868.19915015146
19,30,28,19,0,0,1,86467.21611399416
12,14,49,32,0,1,0,60673.57478297162
13,19,23,60,0,0,0,63991.6878877139
15,4,54,46,0,0,1,43806.19349936336
16,6,33,51,0,1,0,50367.74920431292
13,17,33,57,1,0,2,58376.22238287523
12,10,56,49,0,1,2,49500.60755036508
20,31,39,38,1,1,3,88138.21798892574
12,26,48,47,0,1,0,70268.1160139563
15,25,42,41,1,0,1,79404.78976982101
13,36,40,61,1,0,4,91837.47384648609
15,27,50,31,1,0,1,84143.835346518
19,1,51,45,0,1,4,57829.7145699811
19,19,26,31,1,0,4,78969.2216658717
20,3,32,61,1,1,3,66132.50428479924
16,12,42,51,0,1,4,66755.93078504254
18,23,27,31,0,0,2,77255.80894120269
14,37,31,42,1,0,2,91344.9993769383
15,39,55,29,0,1,3,96880.2169005052
20,28,35,58,0,1,1,87794.87040768511
12,35,45,57,0,0,1,87917.98062857393
13,1,48,37,1,0,1,35134.1626068153
16,17,48,59,1,1,1,62513.26216166838
14,7,25,24,0,1,2,48810.19417698616
13,14,56,32,1,0,2,54652.69603612612
12,16,52,26,0,1,3,50342.29315425245
14,22,50,21,0,0,3,75362.53599142059
12,1,37,48,0,0,3,40902.38285532461
12,5,57,40,0,1,1,35883.939574141215
12,28,50,23,0,1,1,71358.56491322925
19,26,35,45,1,0,2,82476.03206329583
14,36,59,29,0,1,2,88906.87616966346
12,33,56,64,1,0,0,74836.52103578599
18,17,33,39,0,1,0,66327.5278049958
14,9,58,41,0,1,1,49890.805425986924
19,37,23,51,1,1,2,110678.91484530902
15,16,49,36,1,1,1,64682.53489143564
15,12,52,41,1,0,4,57577.83015278144
16,26,55,37,1,0,0,81566.621817059
17,1,49,51,0,0,3,39830.55697308785
18,33,33,64,0,1,1,95502.17391448728
15,30,42,44,1,0,4,83206.3120725458
19,22,47,61,1,1,3,84815.64035661166
17,6,26,46,1,1,4,55886.76396220135
12,37,29,18,1,0,2,83479.82722909069
12,32,23,63,1,0,2,83100.38754393837
20,11,57,53,1,1,2,65882.99626228913
17,11,32,60,1,1,3,56821.373795375766
19,18,40,56,1,1,3,81658.36443940016
18,8,52,62,0,1,2,65200.473126810066
17,9,59,63,0,1,3,62073.84900312996
15,16,47,24,1,1,2,67425.09078744716
18,39,42,60,0,0,1,96470.36388855863
20,38,51,37,1,0,2,111568.44297064835
18,9,24,37,0,1,0,62493.71685038743
12,11,45,42,1,0,1,53079.00584861584
20,14,58,60,0,0,2,72361.68776904355
15,30,45,38,1,0,0,76870.20402165857
14,14,22,26,0,0,2,57397.62149712561
15,27,43,44,0,0,1,81799.89607985032
15,3,53,45,1,0,2,51259.43291465882
13,35,53,42,0,0,3,87641.52329831453
12,0,39,53,0,0,2,30691.372172530217
12,33,49,51,0,1,1,79876.20439860581
19,16,39,19,0,0,4,65594.30288678363
13,38,37,26,1,1,2,94141.67562591792
16,37,57,36,1,0,3,99004.39659087655
15,32,39,32,1,1,1,88997.03095008034
19,20,25,38,0,1,0,74805.5324951016
13,25,44,33,1,0,4,72267.14394744142
20,35,22,19,0,1,2,93751.76879830903
18,4,38,43,0,0,1,56562.29025888458
18,32,29,61,0,0,3,95004.91160696304
12,0,24,46,1,0,3,39103.33139506872
13,5,41,50,1,0,1,45673.91520694529
15,36,28,51,0,1,3,91652.78367440477
15,1,52,63,0,0,4,42476.93843408798
14,4,34,44,1,1,0,38413.5826359845
18,25,43,24,0,1,3,88674.01136594595
